RoomID,PageRank,ReversePageRank,Hub,Authorities
084AB94C,0.256651596387618,0.0297358423375666,0.00631480485886183,0.106913937406509
084AB9D0,0.130050937751957,0.0126855011276069,0.00309348575081217,0.0942764891610277
084ABA54,0.0661849650228621,0.0491515947626985,0.0135931996708491,0.0960717591518562
084ABAD8,0.111503734049704,0.0278453917537371,0.0129042821081782,0.0609747261851817
084ABB74,0.0475569189207886,0.0215964189895356,0.00727186800262919,0.0949107612055716
084ABC04,0.103639115982667,0.122409581933931,0.13223253490978,0.0616250742705713
084ABC94,0.0456844489125123,0.0306348692901305,0.00327429110205681,0.122333993389259
084ABD00,0.0479767922620806,0.0364741452226881,0.0111493442664387,0.0515376754993558
084ABD70,0.0725822727827388,0.0291753441725189,0.00584542481721793,0.137956440093685
084ABDE0,0.0466170680070135,0.120017198310059,0.0309429578766466,0.00652116766188516
084ABE58,0.0421019835907233,0.0286509553831584,0.00664083182151441,0.0344383495138608
084ABED4,0.047517435669104,0.012835650291752,0.00176426433437152,0.0538118484559364
084AC878,0.101037499145757,0.201985981173813,0.00679986330039634,0.0774909300447942
084AC8E4,0.0677905229487242,0.104074296998816,0.00248203158343812,0.0049477565368944
084AC968,0.0828779126736823,0.238139808422866,0.00689513291689082,0.00334278801634793
084ACA04,0.0801551871125518,0.206601498999884,0.159898693093054,0.0494763515852579
084ACA80,0.0310373566406348,0.0907527283928247,0.0162709512911167,0.0620960536027366
084ACB10,0.034988189526851,0.176994794948794,0.0478288229114835,0.116024816875189
084ACB7C,0.0561058771246469,0.0220321384035539,0.00106446860958772,0.0546355176902825
084ACC14,0.114637938137169,0.0857905576840879,0.00673736318902518,0.0367890914858026
084ACC98,0.0522752928433083,0.0673009813771261,0.00449760955280144,0.0419308297522262
084ACD40,0.104707014853958,0.189891969144002,0.0110404946134835,0.069176406331636
084ACDC4,0.0767956101141858,0.297547821671516,0.0047701130415021,0.0388112762860422
084ACE60,0.107635446489559,0.10431148284656,0.0658487114358028,0.0340186177705573
084ACEF0,0.0739608054843839,0.130342422318754,0.0624959679407396,0.033876946755611
084ACFA0,0.114968771069614,0.0581638070629058,0.00947353152136169,0.18934934099494
084AD054,0.118942157887526,0.0387103463359901,0.0504457829456005,0.0973277209383561
084AD0F0,0.0830511305738482,0.0457007613933663,0.025933487434691,0.199953370481957
084AD180,0.085884865324988,0.0551299662619331,0.0294338145582151,0.171870438644879
084AD21C,0.0857773287987662,0.0589074840847537,0.0208730330643662,0.126891905512646
084AD2A0,0.0725146453186772,0.217754103046715,0.18305085379934,0.0860306208943883
084AD354,0.0780871550818942,0.213322167634699,0.116608092363492,0.182999050735435
084AD3D0,0.0391130030520251,0.0213433935206291,0.00864449553491308,0.00656976461422957
084AD47C,0.0923812452766432,0.15163684629383,0.119555977507905,0.100718795750083
084AD504,0.102404320637683,0.0664782311360863,0.0403429966782709,0.0706863145492544
084AD618,0.081036314156793,0.023964349280108,0.00657147662286769,0.0591027178839411
084AD718,0.0269582504528124,0.0604901357161136,9.67214130112881e-05,0.00162782689340038
084AD790,0.0300117826554913,0.185282331202994,0.020870186824546,0.00112744643842392
084AD800,0.0407337763112216,0.0544546642977031,0.00778419985196302,0.0759851100799234
084AE124,0.0716053923423418,0.209523171608102,0.0241793647501453,0.0506903156132328
084AE190,0.0566460398079803,0.0970238800851605,0.00649889553125343,0.049143273730424
084AE214,0.0699359718282366,0.0909504575354006,0.00290850532720972,0.048789579395048
084AE2B0,0.0703778371421393,0.10415006302278,0.00653199594694851,0.049895860372053
084AE32C,0.0952345983886279,0.025998069148766,0.00806018547772975,0.058287288534104
084AE3C8,0.0874204813382028,0.0351698901182959,0.00313020956609921,0.0904916877667349
084AE444,0.0935381109735065,0.0548098485218876,0.000911995018224585,0.00154113667550809
084AE4C8,0.0908062291402596,0.138326052610236,0.00254950155646769,0.0299783161837503
084AE54C,0.0594358240818974,0.171482175845288,0.00946034592473003,0.0138839441034308
084AE600,0.106617194068549,0.171254354020596,0.0495328484249277,0.0736777479011779
084AE698,0.0721514193669018,0.169170420176782,0.0030647520993255,0.0571658341827933
084AE758,0.0848085906793545,0.0554283382413731,0.00831529768211918,0.0948809487302539
084AE7DC,0.08692635592819,0.0518764376194334,0.00311612480749853,0.050607011137568
084AE884,0.0803326715261448,0.123597804528582,0.0724886866646713,0.0682192319124511
084AE920,0.0619217590367303,0.0850683287790976,0.0240475399293901,0.0684440632266842
084AE9BC,0.0493592951617773,0.0989402170174058,0.0256804936871293,0.0702317811162159
084AEA4C,0.0478847445577821,0.0808552736617892,0.0133047611794202,0.0655981872929674
084AEAF4,0.0432137160809952,0.141953854808427,0.00945741737202708,0.07346216878954
084AEB6C,0.0367124966985426,0.328689981680468,0.0224157889233669,0.0527559285641472
084AEC14,0.0352463763688637,1,0.174464411417476,0.018220989200754
084AEC90,0.0325819721465089,0.0454703357062335,0.00402362162014914,0.0296656605374747
084AED44,0.0351954893366103,0.438740403345863,0.0372899171500113,0.0954394610505001
084AEDCC,0.0248787287672284,0.27334128093625,0.0151914860237374,0.0423442433131938
084AEF58,0.0242912798795966,0.931986479133753,0.00480540302528655,0.00113545348545389
084AF07C,0.0389470233746693,0.0292069005554166,0.00141169497923206,0.000687241055564839
084AF0F4,0.034467623206195,0.105982866674151,0.0360044182055494,0.000723673136503352
084AF164,0.0197168317928113,0.292285729639066,0.00205367128990351,0.0412087898277399
084AFD8C,0.127529219367863,0.0658464845945219,0.0573228247059417,0.221948946177419
084B02BC,0.127529219367863,0.0658464845945219,0.0573228247059417,0.221948946177419
